phase,dataset,symbol,start,end,rows,files,status,elapsed
stock,per,2426.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,2367.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.0
stock,per,2368.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.221
stock,per,2303.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.101
stock,per,2302.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.321
stock,per,2305.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.336
stock,per,2308.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.229
stock,per,2313.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.943
stock,per,2312.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.068
stock,per,2314.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.295
stock,per,2316.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.18
stock,per,2321.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,2317.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,2323.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.184
stock,per,2324.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,2208.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.991
stock,per,2301.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,2211.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.194
stock,per,2221.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.149
stock,per,2227.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,2228.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.108
stock,per,2231.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.112
stock,per,2230.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.206
stock,per,2235.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.039
stock,per,2233.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,2237.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.029
stock,per,2236.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.166
stock,per,2239.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.182
stock,per,2243.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.293
stock,per,2245.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.149
stock,per,2247.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,2249.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,2250.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.058
stock,per,2255.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,2252.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,2327.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,2256.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.271
stock,per,2328.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.199
stock,per,2351.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,2354.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,2353.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.272
stock,per,2356.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.027
stock,per,2355.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,2359.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,2357.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.256
stock,per,2362.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.046
stock,per,2360.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,2363.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.28
stock,per,2364.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.187
stock,per,2365.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.06
stock,per,1473.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,2348A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.058
stock,per,2349.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.276
stock,per,2329.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.269
stock,per,2330.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,2331.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.197
stock,per,2332.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.197
stock,per,2338.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.034
stock,per,2337.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.126
stock,per,2344.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.03
stock,per,2342.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.24
stock,per,2345.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.292
stock,per,2347.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,2449.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.127
stock,per,2348.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,1471.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.284
stock,per,00783.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.277
stock,per,00830.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,00775B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.062
stock,per,00738U.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.049
stock,per,00739.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.042
stock,per,00753L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,00752.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.259
stock,per,00757.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.265
stock,per,00762.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,00770.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.042
stock,per,00763U.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,00771.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,00737.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.079
stock,per,00892.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,00891.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,00894.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.149
stock,per,00893.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,00895.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,00896.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.061
stock,per,00898.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,00897.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.301
stock,per,00900.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.015
stock,per,00899.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.279
stock,per,00901.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.255
stock,per,00902.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.227
stock,per,00903.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.06
stock,per,00904.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.07
stock,per,00907.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.078
stock,per,00905.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.196
stock,per,00909.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.13
stock,per,00908.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.25
stock,per,00911.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.018
stock,per,00910.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.262
stock,per,00912.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.285
stock,per,00885.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,00851.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.177
stock,per,00850.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,00852L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.022
stock,per,00861.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,00865B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,00875.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.204
stock,per,00876.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.234
stock,per,00878.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.096
stock,per,00881.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.067
stock,per,00882.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,00913.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.319
stock,per,00736.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.204
stock,per,00643.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.014
stock,per,00643K.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.013
stock,per,00645.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,00646.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.259
stock,per,00648R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,00647L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,00650L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,00651R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,00652.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.301
stock,per,00653L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.294
stock,per,00654R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.132
stock,per,00655L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.33
stock,per,00657.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.916
stock,per,00657K.TW,2024-01-01,2025-09-28,0,0,EMPTY,1704.532
stock,per,00656R.TW,2024-01-01,2025-09-28,0,0,EMPTY,1710.704
stock,per,00660.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.174
stock,per,00662.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.071
stock,per,00661.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.298
stock,per,00663L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,00664R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,00665L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.263
stock,per,00666R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.161
stock,per,00668.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,00642U.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,00641R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.047
stock,per,00640L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,0051.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.165
stock,per,00639.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.285
stock,per,0053.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.06
stock,per,0052.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.263
stock,per,0056.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.045
stock,per,0055.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.241
stock,per,0061.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.175
stock,per,0057.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.288
stock,per,006203.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.004
stock,per,006204.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.004
stock,per,00668K.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.203
stock,per,006205.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.321
stock,per,006208.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.057
stock,per,006206.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,00631L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.132
stock,per,00625K.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.239
stock,per,00632R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,00633L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,00634R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,00635U.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,00636K.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,00636.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.409
stock,per,00637L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.186
stock,per,00638R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.072
stock,per,00735.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.032
stock,per,006207.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,00669R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.09
stock,per,00671R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.226
stock,per,00707R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.059
stock,per,00706L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.306
stock,per,00708L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,00709.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.214
stock,per,00711B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.012
stock,per,00710B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.541
stock,per,00713.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.768
stock,per,00712.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.184
stock,per,00714.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,00715L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.44
stock,per,00728.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.858
stock,per,00717.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.269
stock,per,00731.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.041
stock,per,00730.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,00733.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,00703.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,00702.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.037
stock,per,00701.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,00700.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,00673R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,00675L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.033
stock,per,00674R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.241
stock,per,00676R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,00678.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,00681R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.032
stock,per,00680L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.241
stock,per,00682U.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,00683L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.074
stock,per,00684R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,00670L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.268
stock,per,00687C.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,00685L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.284
stock,per,00689R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,00688L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,00690.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.048
stock,per,00692.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,00693U.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,00686R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,00915.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.057
stock,per,00916.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.05
stock,per,1260.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,00917.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,1269.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.053
stock,per,1264.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.293
stock,per,1293.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.04
stock,per,1271.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,1294.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,1295.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.161
stock,per,1303.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,1301.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.184
stock,per,1304.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.165
stock,per,1305.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.25
stock,per,1308.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.14
stock,per,1309.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,1312.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.079
stock,per,1310.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,1312A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.109
stock,per,1314.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.242
stock,per,1316.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.978
stock,per,1315.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.303
stock,per,1256.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.014
stock,per,1319.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.239
stock,per,1236.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.076
stock,per,1240.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.29
stock,per,1102.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.221
stock,per,1103.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,1104.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.081
stock,per,1108.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,1110.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,1109.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,1203.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,1201.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.291
stock,per,1210.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.134
stock,per,1213.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,1321.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.111
stock,per,1215.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.23
stock,per,1216.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.063
stock,per,1218.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.192
stock,per,1219.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.164
stock,per,1220.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,1225.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.187
stock,per,1227.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.053
stock,per,1231.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,1229.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.273
stock,per,1233.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.005
stock,per,1232.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.123
stock,per,1235.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,1234.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.299
stock,per,1217.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,1101B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,1325.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.094
stock,per,1323.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.217
stock,per,1444.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.105
stock,per,1442.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.214
stock,per,1446.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.194
stock,per,1445.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.304
stock,per,1449.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.127
stock,per,1447.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.129
stock,per,1451.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,1452.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.031
stock,per,1455.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.219
stock,per,1454.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.238
stock,per,1459.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.069
stock,per,1457.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.106
stock,per,1463.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,1460.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.305
stock,per,1465.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.058
stock,per,1464.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,1467.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.04
stock,per,1466.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,1441.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.18
stock,per,1470.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.3
stock,per,1438.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.018
stock,per,1440.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.261
stock,per,1336.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.029
stock,per,1326.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.294
stock,per,1338.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.027
stock,per,1337.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.161
stock,per,1340.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,1339.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.301
stock,per,1342.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.026
stock,per,1341.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,1343.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.118
stock,per,1402.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.222
stock,per,1409.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,1324.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.213
stock,per,1410.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.26
stock,per,1414.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,1417.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.045
stock,per,1416.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,1419.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.265
stock,per,1418.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.281
stock,per,1423.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.05
stock,per,1434.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.174
stock,per,1436.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.191
stock,per,1435.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.323
stock,per,1413.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,1437.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,1101.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.325
stock,per,020041.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.317
stock,per,00947.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.876
stock,per,020040.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.999
stock,per,00949.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,00951.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,00952.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,00953B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.039
stock,per,00956.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,00954.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,00960.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,00961.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,00962.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.205
stock,per,00963.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.103
stock,per,00965.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.076
stock,per,00964.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.211
stock,per,00945B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,00946.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.254
stock,per,00944.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,00943.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.187
stock,per,00918.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.069
stock,per,00919.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.184
stock,per,00921.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,00920.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.275
stock,per,00922.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.125
stock,per,00923.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.126
stock,per,00926.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.164
stock,per,00924.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,00927.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,00929.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,00932.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.065
stock,per,00930.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,00934.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.281
stock,per,00935.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,00938.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.04
stock,per,00936.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.044
stock,per,00939.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,00940.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.259
stock,per,00941.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.251
stock,per,00971.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,00972.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.189
stock,per,009800.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.183
stock,per,020001.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.006
stock,per,020000.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,020012.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.02
stock,per,020011.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,02001B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.125
stock,per,02001L.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.14
stock,per,02001S.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.292
stock,per,02001R.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.317
stock,per,020020.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.024
